"","V1","X1"
"201","59.4389978213508","2531129"
"202","62.1350762527233","2531129"
"203","77.1732026143791","2531129"
"204","65.2614379084967","2531129"
"205","61.2254901960784","2531129"
"206","60.9313725490196","2531129"
"207","62.1241830065359","2531129"
"208","51.7102396514161","2531129"
"209","58.7037037037037","2531129"
"210","57.3583877995643","2531129"
"211","54.9019607843137","2531129"
"212","74.6187363834423","2531129"
"213","64.1122004357298","2531129"
"214","56.421568627451","2531129"
"215","62.3311546840959","2531129"
"216","60.4302832244009","2531129"
"217","62.1623093681917","2531129"
"218","58.1862745098039","2531129"
"219","61.7919389978213","2531129"
"220","63.4531590413943","2531129"
"221","51.2200435729847","2531129"
"222","62.2222222222222","2531129"
"223","57.8867102396514","2531129"
"224","67.5","2531129"
"225","62.156862745098","2531129"
"226","54.3736383442266","2531129"
"227","61.3671023965142","2568968"
"228","60.5119825708061","2568968"
"229","59.5915032679738","2568968"
"230","60.4248366013072","2568968"
"231","58.5893246187364","2568968"
"232","61.0729847494553","2568968"
"233","60.119825708061","2568968"
"234","56.7483660130719","2568968"
"235","60.5065359477124","2568968"
"236","62.8703703703704","2568968"
"237","58.8289760348584","2568968"
"238","56.9989106753813","2568968"
"239","58.9923747276688","2568968"
"240","58.8834422657952","2568968"
"241","55.0326797385621","2568968"
"242","57.5816993464052","2568968"
"243","63.218954248366","2568968"
"244","62.2276688453159","2568968"
"245","59.7930283224401","2568968"
"246","58.1699346405229","2568968"
"247","54.656862745098","2568968"
"248","56.7919389978213","2568968"
"249","58.0555555555556","2568968"
"250","60.479302832244","2568968"
"251","59.7657952069717","2568968"
"252","64.3627450980392","2568968"
"253","53.8507625272331","2568968"
"254","56.1928104575163","2568968"
"255","58.7581699346405","2568968"
"256","60.2723311546841","2568968"
"257","57.5653594771242","2568968"
"258","58.7363834422658","2568968"
"259","57.1514161220043","2568968"
"260","62.7124183006536","2568968"
"261","58.7363834422658","2568968"
"262","57.3638344226579","2568968"
"263","58.4259259259259","2568968"
"264","53.1209150326797","2568968"
"265","53.6056644880174","2568968"
"266","59.3627450980392","2568968"
"267","58.9161220043573","2568968"
"268","59.1285403050109","2568968"
"269","59.0141612200436","2568968"
"270","59.6949891067538","2568968"
"271","55.6154684095861","2568968"
"272","55.4520697167756","2568968"
"273","59.161220043573","2568968"
"274","61.7211328976035","2568968"
"275","56.2962962962963","2568968"
"276","59.9727668845316","2568968"
"277","59.1557734204793","2568968"
"278","58.7254901960784","2568968"
"279","57.739651416122","2568968"
"280","58.9760348583878","2568968"
"281","69.520697167756","2601230"
"282","68.0936819172113","2601230"
"283","69.8148148148148","2601230"
"284","65.4411764705882","2601230"
"285","69.0468409586057","2601230"
"286","65.6644880174292","2601230"
"287","64.9945533769063","2601230"
"288","67.859477124183","2601230"
"289","69.8638344226579","2601230"
"290","66.2690631808279","2601230"
"291","61.1274509803922","2601230"
"292","64.4934640522876","2601230"
"293","62.0533769063181","2601230"
"294","62.9084967320261","2601230"
"295","64.9183006535948","2601230"
"296","69.3082788671024","2601230"
"297","66.6830065359477","2601230"
"298","64.6895424836601","2601230"
"299","63.338779956427","2601230"
"300","61.2037037037037","2601230"
"301","62.9629629629629","2601230"
"302","64.2265795206972","2601230"
"303","66.8899782135076","2601230"
"304","66.0130718954248","2601230"
"305","78.0664488017429","2601230"
"306","64.6623093681917","2601230"
"307","65.359477124183","2601230"
"308","70.5773420479303","2601230"
"309","67.7723311546841","2601230"
"310","72.7668845315904","2601230"
"311","67.6579520697168","2601230"
"312","63.1862745098039","2601230"
"313","64.5424836601307","2601230"
"314","67.2113289760348","2601230"
"315","63.8834422657952","2601230"
"316","63.7799564270152","2601230"
"317","58.0555555555556","2601230"
"318","58.7636165577342","2601230"
"319","74.2320261437908","2601230"
"320","68.442265795207","2601230"
"321","63.562091503268","2601230"
"322","63.5130718954248","2601230"
"323","67.4291938997821","2601230"
"324","62.1023965141612","2601230"
"325","64.6732026143791","2601230"
"326","70.1252723311547","2601230"
"327","65.1470588235294","2601230"
"328","62.0806100217865","2601230"
"329","63.4858387799564","2601230"
"330","61.6666666666667","2601230"
"331","70.9204793028322","2601230"
"332","66.6122004357298","2601230"
"333","66.3671023965142","2601230"
"334","63.458605664488","2672467"
"335","64.2102396514161","2672467"
"336","52.4128540305011","2672467"
"337","65.239651416122","2672467"
"338","55.8660130718954","2672467"
"339","62.2712418300654","2672467"
"340","64.0305010893246","2672467"
"341","62.4019607843137","2672467"
"342","56.9880174291939","2672467"
"343","64.9673202614379","2672467"
"344","56.3453159041394","2672467"
"345","55.3104575163399","2672467"
"346","54.0631808278867","2672467"
"347","66.2091503267974","2672467"
"348","58.1372549019608","2672467"
"349","61.6176470588235","2672467"
"350","67.5054466230937","2672467"
"351","57.020697167756","2672467"
"352","51.2091503267974","2672467"
"353","57.6252723311547","2672467"
"354","64.2102396514161","2672467"
"355","62.0098039215686","2672467"
"356","60.1525054466231","2672467"
"357","67.0043572984749","2672467"
"358","53.1100217864924","2672467"
"359","61.1111111111111","2672467"
"360","63.0827886710239","2672467"
"361","62.5217864923747","2672467"
"362","67.3692810457516","2672467"
"363","59.3409586056645","2672467"
"364","54.9400871459695","2672467"
"365","58.6002178649237","2672467"
"366","59.6023965141612","2672467"
"367","52.1514161220044","2672467"
"368","61.7483660130719","2672467"
"369","48.7854030501089","2672467"
"370","49.880174291939","2672467"
"371","68.5130718954248","2672467"
"372","59.0305010893246","2672467"
"373","56.1492374727669","2672467"
"374","55.7135076252723","2672467"
"375","59.7222222222222","2672467"
"376","52.3148148148148","2672467"
"377","58.3986928104575","2672467"
"378","57.8921568627451","2672467"
"379","60.6209150326797","2672467"
"380","56.5032679738562","2672467"
"381","63.2952069716776","2672467"
"382","59.0740740740741","2672467"
"383","62.2385620915033","2672467"
"384","57.260348583878","2672467"
"385","60.7679738562092","2672467"
"386","68.458605664488","2674432"
"387","58.6492374727669","2674432"
"388","65.3976034858388","2674432"
"389","61.5087145969499","2674432"
"390","65.5936819172113","2674432"
"391","66.5196078431373","2674432"
"392","66.3235294117647","2674432"
"393","56.4052287581699","2674432"
"394","68.5239651416122","2674432"
"395","55.942265795207","2674432"
"396","55.822440087146","2674432"
"397","55.8061002178649","2674432"
"398","65.3812636165577","2674432"
"399","57.7995642701525","2674432"
"400","62.2712418300654","2674432"
"401","65.3267973856209","2674432"
"402","57.0315904139433","2674432"
"403","53.1100217864924","2674432"
"404","56.0403050108932","2674432"
"405","60.5555555555556","2674432"
"406","62.380174291939","2674432"
"407","63.1590413943355","2674432"
"408","70.0108932461874","2674432"
"409","54.3246187363834","2674432"
"410","62.3529411764706","2674432"
"411","62.6252723311547","2674432"
"412","63.5675381263617","2674432"
"413","71.2254901960784","2674432"
"414","57.9302832244009","2674432"
"415","56.9662309368192","2674432"
"416","57.9030501089325","2674432"
"417","58.9814814814815","2674432"
"418","52.8267973856209","2674432"
"419","58.4858387799564","2674432"
"420","55.2505446623094","2674432"
"421","53.7037037037037","2674432"
"422","70.0490196078431","2674432"
"423","62.0479302832244","2674432"
"424","56.1546840958606","2674432"
"425","56.1274509803922","2674432"
"426","61.7102396514161","2674432"
"427","55.4193899782135","2674432"
"428","60.5555555555556","2674432"
"429","63.8725490196078","2674432"
"430","62.1623093681917","2674432"
"431","57.2875816993464","2674432"
"432","62.3529411764706","2674432"
"433","60.3703703703704","2674432"
"434","62.4346405228758","2674432"
"435","60.2832244008714","2674432"
"436","59.656862745098","2674432"
"437","59.6023965141612","2773545"
"438","66.3235294117647","2773545"
"439","62.5","2773545"
"440","61.7265795206972","2773545"
"441","67.7614379084967","2773545"
"442","64.7222222222222","2773545"
"443","57.4128540305011","2773545"
"444","65.5773420479303","2773545"
"445","60.6481481481481","2773545"
"446","57.2167755991285","2773545"
"447","61.9389978213508","2773545"
"448","61.6013071895425","2773545"
"449","65.2995642701525","2773545"
"450","68.0119825708061","2773545"
"451","60.7570806100218","2773545"
"452","58.1154684095861","2773545"
"453","55.6263616557734","2773545"
"454","58.937908496732","2773545"
"455","66.3943355119826","2773545"
"456","65.2668845315904","2773545"
"457","61.8736383442266","2773545"
"458","67.5599128540305","2773545"
"459","60.2668845315904","2773545"
"460","61.062091503268","2773545"
"461","62.4019607843137","2773545"
"462","65.9694989106754","2773545"
"463","66.7538126361656","2773545"
"464","65.4466230936819","2773545"
"465","59.3191721132898","2773545"
"466","64.0740740740741","2773545"
"467","68.3932461873638","2773545"
"468","57.9684095860566","2773545"
"469","63.4041394335512","2773545"
"470","51.8954248366013","2773545"
"471","55.0980392156863","2773545"
"472","65.1416122004357","2773545"
"473","60.9858387799564","2773545"
"474","62.4455337690632","2773545"
"475","65.615468409586","2773545"
"476","62.9575163398693","2773545"
"477","53.7309368191721","2773545"
"478","60.1579520697168","2773545"
"479","61.541394335512","2773545"
"480","59.0686274509804","2773545"
"481","57.0533769063181","2773545"
"482","57.6307189542484","2773545"
"483","59.4607843137255","2773545"
"484","62.1623093681917","2773545"
"485","62.1786492374728","2773545"
"486","58.2570806100218","2773545"
"487","59.5751633986928","2804221"
"488","52.0588235294118","2804221"
"489","61.421568627451","2804221"
"490","57.2712418300654","2804221"
"491","55.7788671023965","2804221"
"492","55.5610021786492","2804221"
"493","57.6252723311547","2804221"
"494","47.1023965141612","2804221"
"495","57.0043572984749","2804221"
"496","61.0893246187364","2804221"
"497","63.1481481481482","2804221"
"498","56.7483660130719","2804221"
"499","63.6383442265795","2804221"
"500","62.9684095860566","2804221"
"501","56.0348583877996","2804221"
"502","49.640522875817","2804221"
"503","56.9771241830065","2804221"
"504","59.7657952069717","2804221"
"505","55.9967320261438","2804221"
"506","52.7995642701525","2804221"
"507","63.9651416122004","2804221"
"508","51.8028322440087","2804221"
"509","58.1753812636166","2804221"
"510","54.8474945533769","2804221"
"511","54.2592592592593","2804221"
"512","69.4117647058823","2804221"
"513","52.7668845315904","2804221"
"514","53.3769063180828","2804221"
"515","53.2625272331155","2804221"
"516","55.4575163398693","2804221"
"517","49.9400871459695","2804221"
"518","51.1437908496732","2804221"
"519","53.4858387799564","2804221"
"520","45.9204793028322","2804221"
"521","64.1503267973856","2804221"
"522","53.7418300653595","2804221"
"523","49.3409586056645","2804221"
"524","49.5860566448802","2804221"
"525","50.1960784313725","2804221"
"526","53.80174291939","2804221"
"527","53.1209150326797","2804221"
"528","54.8148148148148","2804221"
"529","56.7701525054466","2804221"
"530","43.1862745098039","2804221"
"531","54.7821350762527","2804221"
"532","48.8562091503268","2804221"
"533","55.2832244008714","2804221"
"534","54.2047930283224","2804221"
"535","53.1372549019608","2804221"
"536","59.7331154684096","2815331"
"537","63.7854030501089","2815331"
"538","63.1862745098039","2815331"
"539","67.9901960784314","2815331"
"540","55.7135076252723","2815331"
"541","66.557734204793","2815331"
"542","59.5043572984749","2815331"
"543","57.5326797385621","2815331"
"544","55.3649237472767","2815331"
"545","61.1928104575163","2815331"
"546","62.4509803921569","2815331"
"547","60.9095860566449","2815331"
"548","64.2919389978213","2815331"
"549","56.2091503267974","2815331"
"550","55.2995642701525","2815331"
"551","61.8409586056645","2815331"
"552","54.5098039215686","2815331"
"553","61.30174291939","2815331"
"554","60.1470588235294","2815331"
"555","71.6176470588235","2815331"
"556","57.5816993464052","2815331"
"557","59.3845315904139","2815331"
"558","64.4444444444444","2815331"
"559","66.4488017429194","2815331"
"560","70.3921568627451","2815331"
"561","63.6655773420479","2815331"
"562","54.2320261437908","2815331"
"563","61.5359477124183","2815331"
"564","64.2102396514161","2815331"
"565","56.7647058823529","2815331"
"566","61.4433551198257","2815331"
"567","53.937908496732","2815331"
"568","53.1535947712418","2815331"
"569","69.2538126361656","2815331"
"570","59.161220043573","2815331"
"571","53.3115468409586","2815331"
"572","58.6328976034858","2815331"
"573","64.9128540305011","2815331"
"574","56.3834422657952","2815331"
"575","63.7254901960784","2815331"
"576","64.6078431372549","2815331"
"577","63.6002178649237","2815331"
"578","60.9095860566449","2815331"
"579","63.4912854030501","2815331"
"580","62.156862745098","2815331"
"581","64.3082788671024","2815331"
"582","63.7472766884532","2815331"
"583","61.9226579520697","2815331"
"584","60.2941176470588","2844453"
"585","60.016339869281","2844453"
"586","61.5795206971677","2844453"
"587","55.0217864923747","2844453"
"588","64.760348583878","2844453"
"589","52.1078431372549","2844453"
"590","56.9716775599128","2844453"
"591","55.2015250544662","2844453"
"592","58.3932461873638","2844453"
"593","58.9869281045752","2844453"
"594","60.5228758169935","2844453"
"595","59.8856209150327","2844453"
"596","56.2309368191721","2844453"
"597","47.1350762527233","2844453"
"598","53.4477124183007","2844453"
"599","59.3681917211329","2844453"
"600","56.0838779956427","2844453"
"601","57.020697167756","2844453"
"602","65.7080610021786","2844453"
"603","54.5098039215686","2844453"
"604","56.9825708061002","2844453"
"605","55.6427015250545","2844453"
"606","58.5239651416122","2844453"
"607","60.0544662309368","2844453"
"608","58.1427015250545","2844453"
"609","57.9575163398693","2844453"
"610","56.5522875816993","2844453"
"611","55.7244008714597","2844453"
"612","49.0032679738562","2844453"
"613","52.7777777777778","2844453"
"614","45.5174291938998","2844453"
"615","46.4705882352941","2844453"
"616","62.5925925925926","2844453"
"617","54.9945533769063","2844453"
"618","53.7472766884532","2844453"
"619","53.6328976034858","2844453"
"620","55.3104575163399","2844453"
"621","50.7352941176471","2844453"
"622","47.9030501089325","2844453"
"623","57.7505446623094","2844453"
"624","58.2407407407407","2844453"
"625","51.421568627451","2844453"
"626","60.2124183006536","2844453"
"627","54.8856209150327","2844453"
"628","54.1122004357298","2844453"
"629","55.343137254902","2844453"
"630","56.7374727668845","2844453"
"631","63.5348583877996","3005266"
"632","63.2734204793028","3005266"
"633","62.1677559912854","3005266"
"634","64.4662309368192","3005266"
"635","59.3191721132898","3005266"
"636","59.6078431372549","3005266"
"637","57.1514161220044","3005266"
"638","61.661220043573","3005266"
"639","63.6710239651416","3005266"
"640","64.3246187363834","3005266"
"641","64.7494553376906","3005266"
"642","57.4509803921569","3005266"
"643","56.3453159041394","3005266"
"644","60","3005266"
"645","58.3278867102397","3005266"
"646","63.7091503267974","3005266"
"647","62.7832244008715","3005266"
"648","67.2984749455338","3005266"
"649","56.0511982570806","3005266"
"650","54.9074074074074","3005266"
"651","62.755991285403","3005266"
"652","64.2156862745098","3005266"
"653","62.0424836601307","3005266"
"654","62.8213507625272","3005266"
"655","58.5021786492375","3005266"
"656","64.2864923747277","3005266"
"657","61.677559912854","3005266"
"658","58.1427015250545","3005266"
"659","63.0882352941176","3005266"
"660","54.3736383442266","3005266"
"661","60.3213507625272","3005266"
"662","62.4509803921569","3005266"
"663","62.9466230936819","3005266"
"664","61.3344226579521","3005266"
"665","63.2734204793028","3005266"
"666","61.2091503267974","3005266"
"667","59.3572984749455","3005266"
"668","60.1470588235294","3005266"
"669","63.5838779956427","3005266"
"670","59.5697167755991","3005266"
"671","56.7483660130719","3005266"
"672","58.6601307189542","3005266"
"673","56.2962962962963","3005266"
"674","61.5196078431373","3005266"
"675","60.702614379085","3005266"
"676","60.9095860566449","3005266"
"677","65.9204793028322","3017068"
"678","58.9324618736383","3017068"
"679","68.458605664488","3017068"
"680","58.0283224400871","3017068"
"681","58.5403050108932","3017068"
"682","57.1949891067538","3017068"
"683","61.2254901960784","3017068"
"684","68.1100217864924","3017068"
"685","62.7015250544662","3017068"
"686","62.0533769063181","3017068"
"687","57.9520697167756","3017068"
"688","55.3540305010893","3017068"
"689","59.8420479302832","3017068"
"690","60.9477124183007","3017068"
"691","62.1677559912854","3017068"
"692","57.995642701525","3017068"
"693","70.9749455337691","3017068"
"694","57.7941176470588","3017068"
"695","60.8877995642702","3017068"
"696","69.0795206971677","3017068"
"697","66.19825708061","3017068"
"698","72.2657952069717","3017068"
"699","65.4357298474945","3017068"
"700","56.5032679738562","3017068"
"701","59.9400871459695","3017068"
"702","64.6514161220043","3017068"
"703","55.1960784313725","3017068"
"704","66.5468409586057","3017068"
"705","54.3137254901961","3017068"
"706","54.9237472766884","3017068"
"707","72.4618736383442","3017068"
"708","60.6263616557734","3017068"
"709","57.3202614379085","3017068"
"710","60.7516339869281","3017068"
"711","64.0849673202614","3017068"
"712","51.5468409586057","3017068"
"713","64.1666666666667","3017068"
"714","59.7657952069717","3017068"
"715","61.5032679738562","3017068"
"716","61.8137254901961","3017068"
"717","66.9063180827887","3017068"
"718","65.0871459694989","3017068"
"719","65.0490196078431","3017068"
"720","64.89651416122","3017068"
"721","66.5196078431372","3017068"
"722","61.7265795206972","3048778"
"723","68.7254901960784","3048778"
"724","49.6078431372549","3048778"
"725","58.9869281045752","3048778"
"726","60.8442265795207","3048778"
"727","62.9684095860566","3048778"
"728","62.5762527233115","3048778"
"729","65.1688453159041","3048778"
"730","65.7516339869281","3048778"
"731","60.0217864923747","3048778"
"732","53.5348583877996","3048778"
"733","60.0980392156863","3048778"
"734","64.880174291939","3048778"
"735","61.5141612200436","3048778"
"736","61.3562091503268","3048778"
"737","70.4139433551198","3048778"
"738","59.5806100217865","3048778"
"739","62.4237472766884","3048778"
"740","57.1732026143791","3048778"
"741","59.5261437908497","3048778"
"742","70.5664488017429","3048778"
"743","58.1644880174292","3048778"
"744","59.6023965141612","3048778"
"745","57.2222222222222","3048778"
"746","65","3048778"
"747","52.4945533769063","3048778"
"748","54.537037037037","3048778"
"749","51.0675381263617","3048778"
"750","49.656862745098","3048778"
"751","69.8474945533769","3048778"
"752","62.7015250544662","3048778"
"753","59.5479302832244","3048778"
"754","59.9019607843137","3048778"
"755","59.2374727668845","3048778"
"756","56.2745098039216","3048778"
"757","56.1274509803922","3048778"
"758","61.2962962962963","3048778"
"759","62.2657952069717","3048778"
"760","54.4444444444444","3048778"
"761","62.1459694989107","3048778"
"762","58.0337690631808","3048778"
"763","63.0773420479303","3048778"
"764","60.9749455337691","3048778"
"765","61.4814814814815","3048778"
"766","57.739651416122","3061438"
"767","56.1873638344227","3061438"
"768","48.3442265795207","3061438"
"769","53.8725490196078","3061438"
"770","62.0261437908497","3061438"
"771","56.8246187363834","3061438"
"772","59.2320261437908","3061438"
"773","62.4945533769063","3061438"
"774","52.1459694989107","3061438"
"775","51.6339869281046","3061438"
"776","56.8191721132898","3061438"
"777","46.0838779956427","3061438"
"778","56.8300653594771","3061438"
"779","56.3779956427015","3061438"
"780","65.838779956427","3061438"
"781","51.1873638344227","3061438"
"782","55.6644880174292","3061438"
"783","58.6437908496732","3061438"
"784","60.3867102396514","3061438"
"785","65.5174291938998","3061438"
"786","57.0261437908497","3061438"
"787","48.1481481481481","3061438"
"788","54.1339869281046","3061438"
"789","60.3431372549019","3061438"
"790","47.2657952069717","3061438"
"791","57.1786492374728","3061438"
"792","49.9836601307189","3061438"
"793","51.437908496732","3061438"
"794","62.4564270152505","3061438"
"795","52.7995642701525","3061438"
"796","48.7418300653595","3061438"
"797","51.781045751634","3061438"
"798","57.1895424836601","3061438"
"799","52.1786492374728","3061438"
"800","53.1917211328976","3061438"
"801","58.8888888888889","3061438"
"802","59.9945533769063","3061438"
"803","50.0435729847494","3061438"
"804","55.1416122004357","3061438"
"805","56.6067538126362","3061438"
"806","59.5860566448802","3061438"
"807","53.7799564270153","3061438"
"808","54.0359477124183","3061438"
"809","63.8071895424837","3103062"
"810","62.3856209150327","3103062"
"811","63.5947712418301","3103062"
"812","65.5174291938998","3103062"
"813","70.2015250544662","3103062"
"814","64.1394335511983","3103062"
"815","62.0915032679739","3103062"
"816","63.6111111111111","3103062"
"817","60.9368191721133","3103062"
"818","67.276688453159","3103062"
"819","66.8409586056645","3103062"
"820","66.6339869281046","3103062"
"821","57.516339869281","3103062"
"822","74.4662309368192","3103062"
"823","59.417211328976","3103062"
"824","64.89651416122","3103062"
"825","70.5283224400871","3103062"
"826","64.3845315904139","3103062"
"827","74.417211328976","3103062"
"828","69.1067538126362","3103062"
"829","62.4291938997821","3103062"
"830","65.7461873638344","3103062"
"831","71.6122004357298","3103062"
"832","62.619825708061","3103062"
"833","64.5098039215686","3103062"
"834","56.7102396514161","3103062"
"835","57.4291938997821","3103062"
"836","73.7254901960784","3103062"
"837","68.4095860566449","3103062"
"838","65.6699346405229","3103062"
"839","68.5076252723311","3103062"
"840","69.1285403050109","3103062"
"841","62.2385620915033","3103062"
"842","68.4477124183007","3103062"
"843","65.7734204793028","3103062"
"844","60.8769063180828","3103062"
"845","58.5511982570806","3103062"
"846","61.4270152505447","3103062"
"847","64.4934640522876","3103062"
"848","67.7287581699346","3103062"
"849","70.136165577342","3103062"
"850","64.7821350762527","3103062"
"851","56.9063180827887","3104698"
"852","59.5315904139434","3104698"
"853","60.4684095860566","3104698"
"854","55.8986928104575","3104698"
"855","63.937908496732","3104698"
"856","60.6808278867102","3104698"
"857","57.9520697167756","3104698"
"858","49.2265795206972","3104698"
"859","57.0424836601307","3104698"
"860","59.537037037037","3104698"
"861","56.797385620915","3104698"
"862","52.755991285403","3104698"
"863","66.8409586056645","3104698"
"864","49.5533769063181","3104698"
"865","59.9618736383442","3104698"
"866","52.1623093681917","3104698"
"867","56.181917211329","3104698"
"868","61.7592592592593","3104698"
"869","49.760348583878","3104698"
"870","55.0708061002179","3104698"
"871","54.8692810457516","3104698"
"872","58.0936819172113","3104698"
"873","47.7777777777778","3104698"
"874","42.8267973856209","3104698"
"875","47.020697167756","3104698"
"876","47.6851851851852","3104698"
"877","65.9368191721133","3104698"
"878","53.0174291938998","3104698"
"879","51.078431372549","3104698"
